link,likes,comment_counts,dates,captions,type_posts,username
https://www.instagram.com/p/B5wXi6ugghE/,14633,93,1575688527,"Guys!! ✌🏻
Ini diaa nih video lengkap aku bareng
@realmobilelegendsid! 👌🏻
Kamu udah tau kan kamu bisa dapetin Emoticon spesial aku di Mobile Legends:Bang Bang? 👍🏻
Ayo main bareng, dapetin Emoticon aku dan tunjukkin keahlianmu!
•
Yuk menangin #MLBBSportGala dan jadilah yang pertama buat dapetin emoticon aku!
•
Buat kamu yang belum main, cepetan unduh aplikasi Mobile Legends: Bang Bang di sini: 👉🏻 (bit.ly/MLBBKIM)
•
Jangan lupa buat dukung Tim Mobile Legends: Bang Bang Indonesia di SEA Games ke-30 besok untuk bawa pulang Medali Emas! 🥇
•
#SportGala2019 #MLBBxSEAGAMES2019 #MLBBSportGala #MLBBSportGala2019 #SportGala
#mobilelegends #mobilelegendsbangbang #mobilelegend #mobilelegendbangbang #mobilelegendsindonesia #mobilelegendindonesia #mobilelegendsid #mobilelegendid #mlbb #mlindonesia #mlid",GraphVideo,kimkurniawan
https://www.instagram.com/p/B5rhUudAJAP/,22171,329,1575525869,"Hi Guys! ✌🏻
Kalian sudah tebak Hero @realmobilelegendsid apa yang akan Saya wakili? 🤔
Ini bocoran sedikit buat video fullnya!
Ayo nonton sampai habis biar tau Saya akan mewakili Hero apa di #MLBBSportGala! 👍🏻
•
Dan juga dukung tim Mobile Legends: Bang Bang dan tim Sepak bola Indonesia di SEA Games ke-30 ini ya! 🥇
•
#SportGala2019 #MLBBxSEAGAMES2019 #MLBBSportGala #MLBBSportGala2019 #SportGala
#mobilelegends #mobilelegendsbangbang #mobilelegend #mobilelegendbangbang #mobilelegendsindonesia #mobilelegendindonesia #mobilelegendsid #mobilelegendid #mlbb #mlindonesia #mlid",GraphVideo,kimkurniawan
https://www.instagram.com/p/B5o8MsaAsRp/,39949,1784,1575439281,"Hi Guys! ✌🏻
Selamat kepada MLBB atas terpilih sebagai Olah Raga resmi SEA Games ke-30! 👌🏻
Dan selama SEA Games, kalian sudah tau event #SportGala2019 dari @realmobilelegendsid kan?
•
•
Kalau kamu belum tau, Saya akan menjadi salah satu Hero Mobile Legends: Bang Bang di event ini loh!
Menurut kalian, Hero apa ya yang cocok untuk Saya wakili?

Ayo tulis di Komentar!
•
Petunjuk: Tank
•
•
#SportGala2019 #MLBBxSEAGAMES2019 #MLBBSportGala #MLBBSportGala2019 #SportGala

#mobilelegends #mobilelegendsbangbang #mobilelegend #mobilelegendbangbang #mobilelegendsindonesia #mobilelegendindonesia #mobilelegendsid #mobilelegendid #mlbb #mlindonesia #mlid",GraphImage,kimkurniawan
https://www.instagram.com/p/B5may5fAGFX/,50449,319,1575354659,"""For with GOD nothing will be impossible.""
- Luke 1:37 🙏🏻",GraphSidecar,kimkurniawan
https://www.instagram.com/p/B5ZihaeAgOm/,15151,132,1574922544,"Ini dia serunya Semangat Maung Bandung ala saya, @febrihariyadi13 dan @indra_mustaffa bareng @indomie goreng! ⚽
•
Bobotoh punya skill semangat yang lebih keren? 🤔
Ayo upload foto nya ke IG/FB kamu. 👌🏻
Tag ke @indomie dengan hashtag #KitaTuhGituSemangatnya.
👇🏻
Ditunggu sampai 7 Desember 2019 ya!
•
10 pemenang bakal dapetin official jersey yang bertandatangan pemain @persib_official lho! 😲
Tunggu apa lagi! 👍🏻
•
#IndofoodxPersib #Indomie #PERSIB#SatukanTekadJuang #GorengSemangatmu",GraphVideo,kimkurniawan
https://www.instagram.com/p/B5XgrOagbe9/,57018,299,1574854426,"•
Rise up this matter is in your hands...take courage, and do it. 🙏🏻
- Ezra 10:4 - ✝️",GraphImage,kimkurniawan
https://www.instagram.com/p/CCih3b8JUJ0/,11519,98,1594551517,"Gembire Aje kalo kata @nyong_franco yiiiiihhaaaa 💥🚴🚴‍♂️🚴‍♀️🎉🎊✨
.
Song: Gembire Aje by @nyong_franco",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CCh63FLJOZp/,5866,64,1594531079,"Dari kecil emang slalu takjub sama roda dua.. Kok bisa ya org melaju pake roda 2?? kok bisa ya nikung ngga jatoh pake roda 2?? Kok bisa ya cc mesin mobil masuk di roda?? Dst dst...
Itu dia makanya gw pake camera mini insta360 nano yg belinya di @melotronic.id buat ngerekam kejadian2 yg gw alami sehari2......
.
Thats why Roda2 Its my moving meditation mmmmmmm......... 🙏🙏🙏..
.
Aww.. Sangat nyambung sekaleee",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CChypscpXz5/,33833,116,1594526748,Yg bikin kangen suting tu kerja kerasnyahh... ya toh?? 😂🤣,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCfysxNJVgY/,20953,112,1594459678,Emang olah raga tu menaikkan kadar Ganteng kira2 40%an lah... So... Jangan letih tuk berolah raga... Sahhh.. Ini cuman saran buat diri gw sendiri kok.. Tapi kalo mau ikut.. Hayukkk #lagidemengowes #vakanaroc #sehatsehatsehat,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CCfHySmJbff/,15756,85,1594437165,"Ada banyak cara untuk menjaga lingkungan, salah satunya dengan bersepeda. Gue terima tantangan dari @Idemitsu_Lube untuk ambil bagian #MulaiDariDiri ikut menjaga lingkungan dan gue juga mau nantang lo untuk ikut menjaga lingkungan juga. Kunjungi @Idemitsu_Lube untuk info lebih lanjut!
#MulaiDariDiri",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCe8o37ppoO/,25671,216,1594431321,Natural Born Poser 🤘😎🤣😂,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCe0Crtpr1T/,19264,83,1594426813,Ayo kita kemana...,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCc4xRhJnvi/,15953,146,1594362183,"Ai Like
.
@guerrillagerilya
#localpride",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCbcs9ip3wS/,24389,86,1594313914,Paha kebas sih nih... 😂 🤣 😂 🤣 😂 Lumayan jauh kita pedaannya kali ini sadissstt.. Besok lagi? Tenang gel poto mu ku buat sama tinggi sama aku,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCam2wVJVj_/,64291,425,1594285682,Yg tadinya bergelantungan kini terpakai lagi... Ngga jadi di hibahin deh 😂 🤣 😂 maapkan akoohh teman temann 🙏🙏🙏😂🤣😂,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCaFPypp56M/,11045,133,1594268073,Kecey ni horden gw 😍😍😍 bisa byar pet byar pet.. Bikin adem ruangan 😂 🤣 😂 untung gw percayakan sama @sonte.id nya @angg.3 mantep mantep mantepp ❤️❤️❤️🙌🙌🙌❤️❤️❤️,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CCWFdukJCc8/,9304,54,1594133958,Jangan tidur doeloeee,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCV9fG2JtjL/,1507,5,1594129775,"@kwikku
@nourapublishing @coconutbooks  @falconpublishing",GraphSidecar,t_orasudi_ro
https://www.instagram.com/p/CCU-R1gpSPY/,31643,303,1594096636,Mumpung istri lagi masak... Speda masuk kamar dulu.. #karnaspedabukanhanyaygdilipet #demenblanja #ktahanperut  #rindukurus #spedaitusehat #gogowgowwees #sehatsehatsehatss #alasan #emangdoyanblanjaaja #vak,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCQC0_mpqgV/,54429,444,1593931249,Yahh katanya minta di temenin di dapur,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCN8iZKJeIG/,20742,185,1593860842,Gila sih.. Akhirnya cabut gigi juga setelah puluhan taun takut ama yg namanya cabut gigi... Untung ada dr @griya.rr langsung beres kaga berasa pula... Samaa sekaliii 😂🤣😂🤣 tengkyuu Dokk mana kliniknya ( @griya.dental.care ) nyaman pula.. Nyaris mau nginep saya tadi 🤣😂🤣 Tengkyubya dokk nanti kapan kita pedaan bareng yak 🙏🙏.,GraphSidecar,t_orasudi_ro
https://www.instagram.com/p/CCLQD1NpVX-/,4588,18,1593770414,"Sudah siap untuk kembali beraktivitas? Selain menjaga kesehatan tubuh, jangan lupa untuk menjaga lingkungan juga ya. Salah satu cara yang bisa dilakukan untuk menjaga lingkungan adalah dengan menggunakan tas ramah lingkungan seperti yang gue dan @Idemitsu_Lube lakukan. Mau totebag yang sama kayak yang gue pake? Yuk, melipir ke Instagram @Idemitsu_Lube.
#MulaiDariDiri #IdemitsuIndonesia",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCK6MjIpOTX/,16654,91,1593758951,"Di saat pandemi ini uda lama ngga acting, begitu acting ngga lama.. Kmarin uda mulai shooting judulnya apa lupa.. Peran kecil pengobat rindu.. Smoga sukses kerjanya 'team' dan melahirkan karya yg di kenang 🙏🙏🙏
.
Yg motret @rizkyagungwicaksono",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCKmmGYpSpL/,3941,31,1593748703,"Beneran enak ini mah.. Bikin lancarrrr... Smoga cepet kurus ah...
. 
#myfibrefirst #fibrefirst #minumanberserat #perutnggabuncit #energizedrink #supplementdrink #jagakesehatan #kebutuhanserat #detox #tetaplangsing
. 
@fibrefirst @lawalata13",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CCGB5dOJpHW/,25587,246,1593595217,Ngga seindah bayangannya sih... Napasnya yg beda ama 10th yg lalu.. Kali ini Lebih banyak brenti buat minum.. Megap2.. Ujan tipis kutukan tetep ada di awal gowes.. Kudu latian lagih.. Biar ngga stress 😂🤣 vak,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCFqpxpJ6DF/,5186,41,1593583030,Ternyata di story banyak kepotong reviewnya... Ni kita sambung di feed.. Restonya @desta80s namanya @mineral.cafe makanannya wenaakkkkkk... 👍👍👍 Sikat teman2 😂🤣😂,GraphSidecar,t_orasudi_ro
https://www.instagram.com/p/CCCsfQKpKtj/,11480,85,1593483329,Kon Kan,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CCBQD-IpGdt/,12797,51,1593434871,Menolak Tua tapi kan ebike,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CB7ogtOJzSh/,16655,111,1593246363,Kenapa Kacang? Kurang Pergi!,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CB5mcMQJQna/,3758,43,1593178190,Malam malammya kakaaakk ada ukuraannn 🙏🙏🙏,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CB22JYxJMgN/,2897,71,1593085747,Malam ini gesss ayuk di sikat,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CB10FiJJZ9B/,1347,5,1593051105,"Ada yang seru di akun instagram @kultural.indonesia. Aku akan membacakan dongeng! Judulnya: ABRAKADABRA

Penasaran? Penasaran?? Dongeng yang akan aku bacakan nanti merupakan bagian dari serial dongeng ""BIAS"" di instagram @kultural.indonesia, ceritanya ditulis oleh Titien Wattimena @tinut, dan diisi musik oleh @Tohpati

Serial dongeng ini akan ditayangkan di @kultural.indonesia, sebagai bagian dari Digital Folklore Festival 2020.

Kalian juga bisa ikut dalam #BerbagiDongeng dengan mengirimkan video mendongeng kreatif versi kalian. Ayo buruaaan!!!",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CB0XCZWJUC6/,12702,344,1593002321,Malem ini ada tante ernie guyzz,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CB0KCp0pSNc/,9452,95,1592995507,Gokil cantik bgt  sih yg ini 😍😍😍 😂🤣😂 tengkyu uda mampir koh daviddd 👍👍👍 legend,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBz5k4IJMWI/,14243,140,1592986874,"Masa naik kelas sih? 🤔Hmmmmmm
.
Ting... Colek mamiom @mieke_amalia",GraphSidecar,t_orasudi_ro
https://www.instagram.com/p/CBvkJNDpsoJ/,19508,41,1592841420,Selamat Ultah Jakarta 🙏🙏🙏,GraphSidecar,t_orasudi_ro
https://www.instagram.com/p/CBvHeCepwaa/,5270,39,1592826391,Together we are strong 🤣😂,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBsoyX8p5iu/,3386,21,1592743213,Chhaa kheepppp 👍👍👍,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBp9OSYpqgd/,5307,39,1592653283,Bersama kita be em,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBpcylnp9Wb/,37087,1531,1592636353,Di lemesin aja,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBnSWeDJ0nU/,17531,172,1592563656,Ganti muka duluuuu.. Biar ganteng #fixie #fixedgear,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBm-lvOJG30/,12400,103,1592553295,"Cuman moto doang 📸
.
Waktunya berubah
. 
#smoganggaujan #kyukkyuklagi #rindukurus",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBmqQNCp07m/,11710,32,1592542633,"Happy lulus anak sayaaangggg ❤️❤️❤️❤️❤️ satu lagi kesayangan lulus lulusannya virtual
.. Kopid dah emang paling bisshaakk",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBlkuirJ-7R/,15690,219,1592506186,"Piguran doang uda seneng...
.
Siapa yg ngga bisa tidur?",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBiVHG7pbx-/,17409,75,1592397331,Rombongan ngebuts abisss.... Paraahhhh temennya uda tua iniii 😂🤣😂,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBhny2lgT11/,5940,93,1592373686,"Im in Love with my bike
Love with my bike
Aku horni pandangi rodamu menari
. 
Im in love with my bike
I love my bike i do
. 
Ihiy 🤘🤘🤘
.
Aslik good memori bgt ni bikin klipnya... Kerasa bgt kompaknya persepedaan waktu itu.. 🙏🙏🙏",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBhUSgbAteN/,5236,53,1592363367,"Masih soal spedahan... Knapa niat membakar lemak sdikit slalu di gagalkan dengan bragamnya jajanan eksotik di kotaku... 🤔 Berspeda sampai menteng eh ketemu nasi gila.. Siapa yg brani ngelawan? 😂 🤣
Sehat sehat sehat 💪💪💪",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBf3w7HjEC8/,29101,146,1592314836,New Normal,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBfKfcrlCPC/,11905,93,1592291122,Yah namanya juga..,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBdVMXrgV89/,4781,75,1592229632,"Persepedahan malam tadi naik qicycle yg elektriknya di pakenya pas tanjakan doang 😂🤣😂
. 
Asli berasa ngga sendirian kayak ada yg dorong dari blakang ❤️
.
Mau tau soal qicycle langsung dong tanya2 ke @melotronic.id 🤘🤘🤘",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBcfXl6pcdP/,10273,50,1592201382,Masker buatan kaka Bilaa keren punya guys 🤘🤘🤘 Proud ❤️❤️❤️,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBX190_g3rz/,7595,58,1592046045,"Lets gowes 💪💪💪
Pergowesan pagi tadi",GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBVj1OpgnWS/,4132,61,1591968861,Percaya atau tidak ini segmen paling capek di @malam_malamnet tengah malam di suruh uget uget ki opooo 🤣😂 malam ini guys... Lewat Jangan Kan 🤘🤘🤘,GraphVideo,t_orasudi_ro
https://www.instagram.com/p/CBVcutwJsUd/,16045,158,1591965118,LeJat 👍 penasaran? Coba cek di @melotronic.id,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBSs78fp_UL/,16867,45,1591872951,Ama si anak Es Em A ❤️❤️❤️,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBKXPiqJmUw/,47384,289,1591593142,"Alhamdulillah kakak @queenamiendra lulusss... Uda bukan anak sekolahan lagi skg 😂🤣😍😍
Baru sekarang ni ngerasain lulus2an dirumah aja alias virtual.. Alias pake aplikasi di laptop... 😂 🤣 😂 Covid covid.. Bisak aje lu ah.. 😂 🤣 😂
Anyway slamet ya nduk 😍😍😍.. Smoga tercapai cita2 muu",GraphImage,t_orasudi_ro
https://www.instagram.com/p/CBIQ4_mpU7b/,4701,40,1591522703,Saatnya saling menjaga 🙏 #gerakanpakaimasker,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CA_-GnIJT8r/,11639,59,1591244417,Pake kaos Sugabnya @ombags yg kece badaynya to the max,GraphImage,t_orasudi_ro
https://www.instagram.com/p/CA9ia__peqF/,15440,88,1591162795,Happy World Bicycle day guys... Ingin rasanya mengulang srmangad gejolak darah muda  beberapa tahun yg lalu... 😂 🤣 Kyuukk kyuuukkk!!!,GraphImage,t_orasudi_ro
